2022-03-07 20:38:53.455409
-------------------------------------------------------
1: [35, 130, 137, 210, 217, 224, 226, 258, 290, 303, 376, 397, 412, 424, 447, 497, 650, 690, 816, 854, 868, 895, 953, 977, 982]
1: [57, 72, 95, 101, 117, 181, 201, 233, 242, 260, 425, 461, 532, 548, 591, 648, 652, 704, 748, 767, 794, 894, 905, 948, 984]
1: [447, 461, 497, 532, 548, 591, 648, 650, 652, 690, 704, 748, 767, 794, 816, 854, 868, 894, 895, 905, 948, 953, 977, 982, 984]
2: [35, 130, 137, 210, 217, 224, 226, 258, 290, 303, 376, 397, 412, 424, 447, 497, 650, 690, 816, 854, 868, 895, 953, 977, 982]
2: [35, 130, 137, 210, 217, 224, 226, 258, 290, 303, 376, 397, 412, 424, 447, 497, 650, 690, 816, 854, 868, 895, 953, 977, 982]
2: [35, 130, 137, 210, 217, 224, 226, 258, 290, 303, 376, 397, 412, 424, 447, 497, 650, 690, 816, 854, 868, 895, 953, 977, 982]
2: [447, 461, 497, 532, 548, 591, 648, 650, 652, 690, 704, 748, 767, 794, 816, 854, 868, 894, 895, 905, 948, 953, 977, 982, 984]
3: [35, 130, 137, 210, 217, 224, 226, 258, 290, 303, 376, 397, 412, 424, 447, 497, 650, 690, 816, 854, 868, 895, 953, 977, 982]
3: [447, 461, 497, 532, 548, 591, 648, 650, 652, 690, 704, 748, 767, 794, 816, 854, 868, 894, 895, 905, 948, 953, 977, 982, 984]

Program End Time: 2022-03-07 20:39:29.017001
