2022-03-07 20:38:19.536149
-------------------------------------------------------
1: [0, 25, 66, 94, 173, 182, 225, 264, 266, 347, 434, 451, 452, 531, 535, 546, 618, 637, 727, 803, 831, 841, 893, 894, 895]
1: [0, 25, 66, 94, 173, 182, 225, 264, 266, 347, 434, 451, 452, 531, 535, 546, 618, 637, 727, 803, 831, 841, 893, 894, 895]
1: [0, 25, 66, 94, 173, 182, 225, 264, 266, 347, 434, 451, 452, 531, 535, 546, 618, 637, 727, 803, 831, 841, 893, 894, 895]
1: [0, 25, 66, 94, 173, 182, 225, 264, 266, 347, 434, 451, 452, 531, 535, 546, 618, 637, 727, 803, 831, 841, 893, 894, 895]
1: [0, 25, 66, 94, 173, 182, 225, 264, 266, 347, 434, 451, 452, 531, 535, 546, 618, 637, 727, 803, 831, 841, 893, 894, 895]
1: [2, 6, 77, 83, 105, 187, 288, 319, 352, 424, 434, 492, 497, 581, 632, 660, 715, 734, 769, 787, 833, 920, 922, 970, 983]
2: [25, 76, 90, 105, 117, 228, 266, 388, 389, 419, 456, 553, 554, 576, 616, 636, 641, 652, 698, 733, 815, 856, 944, 950, 979]
2: [25, 76, 90, 105, 117, 228, 266, 388, 389, 419, 456, 553, 554, 576, 616, 636, 641, 652, 698, 733, 815, 856, 944, 950, 979]
2: [49, 56, 75, 140, 244, 254, 276, 305, 332, 366, 410, 414, 417, 452, 459, 469, 472, 632, 636, 677, 834, 862, 874, 875, 950]
2: [49, 56, 75, 140, 244, 254, 276, 305, 332, 366, 410, 414, 417, 452, 459, 469, 472, 632, 636, 677, 834, 862, 874, 875, 950]
3: [32, 97, 116, 134, 135, 260, 271, 277, 283, 347, 388, 442, 493, 550, 595, 598, 639, 669, 722, 730, 754, 759, 883, 956, 970]
3: [32, 97, 116, 134, 135, 260, 271, 277, 283, 347, 388, 442, 493, 550, 595, 598, 639, 669, 722, 730, 754, 759, 883, 956, 970]
3: [493, 531, 535, 546, 550, 595, 598, 618, 637, 639, 669, 722, 727, 730, 754, 759, 803, 831, 841, 883, 893, 894, 895, 956, 970]

Program End Time: 2022-03-07 20:38:35.013913
