2022-03-02 12:00:14.433041
-------------------------------------------------------
1: [5, 22, 84, 110, 118, 122, 140, 201, 281, 298, 323, 336, 341, 401, 591, 598, 633, 678, 697, 763, 861, 893, 898, 919, 982]
1: [5, 22, 84, 110, 118, 122, 140, 201, 281, 298, 323, 336, 341, 401, 591, 598, 633, 678, 697, 763, 861, 893, 898, 919, 982]
1: [5, 22, 84, 110, 118, 122, 140, 201, 281, 298, 323, 336, 341, 401, 591, 598, 633, 678, 697, 763, 861, 893, 898, 919, 982]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
2: [54, 63, 77, 124, 128, 169, 236, 250, 334, 376, 380, 430, 445, 464, 506, 508, 548, 579, 626, 676, 823, 839, 847, 848, 915]
3: [27, 53, 112, 185, 248, 252, 320, 327, 341, 344, 346, 395, 429, 445, 461, 475, 550, 560, 659, 674, 714, 790, 843, 891, 900]
3: [27, 53, 112, 185, 248, 252, 320, 327, 341, 344, 346, 395, 429, 445, 461, 475, 550, 560, 659, 674, 714, 790, 843, 891, 900]

Program End Time: 2022-03-02 12:00:52.662593
