2022-02-26 23:20:46.514952
-------------------------------------------------------
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [113, 121, 123, 223, 269, 323, 366, 474, 488, 521, 559, 574, 583, 614, 624, 639, 670, 733, 775, 789, 814, 825, 832, 852, 903]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
1: [4, 64, 185, 190, 218, 307, 376, 464, 472, 542, 544, 556, 567, 574, 583, 589, 614, 731, 791, 812, 857, 872, 883, 895, 975]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
2: [10, 21, 29, 39, 58, 64, 79, 98, 184, 306, 325, 402, 428, 456, 464, 541, 590, 682, 683, 702, 776, 811, 891, 947, 956]
