2022-03-07 21:42:58.119044
-------------------------------------------------------
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
1: [19, 44, 79, 115, 201, 225, 275, 287, 307, 319, 336, 375, 397, 498, 531, 582, 585, 596, 601, 653, 690, 700, 758, 947, 967]
